driver_id,name,email,phone,registration_date,vehicle_type,license_plate,city,rating,is_active
DRV001206,Roger Hogan,roger95@icloud.com,+1-707-950-7913,2026-03-11,Economy,UIS5719,SOMA,4.39,True
DRV001207,Nicole Jacobson,nicole.jacobson@aol.com,+1-831-540-1416,2025-09-18,Sedan,1WBU481,Oakland,4.37,True
DRV001208,Diana Watkins,dianawatkins@yahoo.com,+1-510-533-6199,2025-08-10,SUV,1IMN748,Oakland,4.59,True
DRV001209,Louis Nichols,louis.nichols@hotmail.com,+1-925-491-9516,2025-11-23,Sedan,JPZ9038,SOMA,3.47,True
DRV001210,Roy Willis,rwillis@aol.com,+1-209-936-5795,2026-03-29,Sedan,DAJ9442,Berkeley,3.06,True
DRV001211,Jack Briggs,jack.briggs@icloud.com,+1-408-377-9902,2026-03-03,Van,CDV3069,Marina,4.63,True
DRV001212,Diana Davis,diana90@icloud.com,+1-510-260-7179,2025-12-16,Economy,XNK9020,SOMA,4.47,True
DRV001213,Julia Campos,julia.campos@icloud.com,+1-650-985-8727,2026-01-07,SUV,2REE458,North Beach,4.04,True
DRV001214,Eric Roman,eric81@outlook.com,+1-650-588-3535,2025-10-30,Sedan,YIQ9371,Palo Alto,4.72,True
DRV001215,Lori Dalton,lori.d@yahoo.com,+1-510-601-1869,2025-08-19,Economy,ELD8680,SOMA,4.54,True
DRV001216,Alexis Perkins,aperkins@aol.com,+1-408-778-4049,2026-03-17,SUV,YIE4507,Berkeley,4.26,True
DRV001217,Carol Bell,carol64@aol.com,+1-510-855-5967,2025-06-06,Economy,9DXI472,Berkeley,4.78,False
DRV001218,Theresa Walls,theresa36@icloud.com,+1-925-473-7846,2026-03-04,Sedan,8TWF927,Haight-Ashbury,3.42,True
DRV001219,Jennifer Frost,jennifer52@hotmail.com,+1-209-825-2908,2025-01-25,SUV,8PWP102,SOMA,4.73,True
DRV001220,Nathan Kelly,nathan.kelly@hotmail.com,+1-408-882-8676,2026-04-23,Economy,XSF6355,SOMA,4.81,True
DRV001221,Carl Carrillo,carlcarrillo@yahoo.com,+1-415-891-2614,2025-08-07,SUV,6KUW661,Marina,3.98,True
DRV001222,Barbara Tyler,btyler@icloud.com,+1-209-731-9248,2025-06-03,Economy,OJF7098,Oakland,4.48,True
DRV001223,Melissa Harper,melissa.h@outlook.com,+1-415-968-1662,2026-03-15,SUV,5ZGK183,Palo Alto,3.09,True
DRV001224,Lawrence Carson,lcarson@gmail.com,+1-707-366-4441,2026-04-10,Economy,OYC3444,Oakland,3.49,True
DRV001225,Marie Brennan,marie.brennan@gmail.com,+1-925-403-8831,2024-07-19,Van,9FPF105,Financial District,4.59,True
DRV001226,Ethan Gray,ethan.g@outlook.com,+1-510-823-2886,2026-04-25,Luxury,1QTD261,Mission District,4.33,False
DRV001227,Olivia Blankenship,oblankenship@aol.com,+1-650-254-2886,2025-09-30,Economy,TCC7597,Mission District,4.71,True
DRV001228,George Hall,george.h@aol.com,+1-415-657-3228,2025-12-07,SUV,RYT5074,Marina,4.89,False
DRV001229,Angela Berry,angela14@icloud.com,+1-408-641-7230,2025-11-29,SUV,9AEQ781,San Jose,3.77,True
DRV001230,Teresa Henderson,teresa29@yahoo.com,+1-510-292-5660,2026-03-10,SUV,9RQD445,Palo Alto,4.57,True
DRV001231,Alan Harrington,alanharrington@icloud.com,+1-925-584-3110,2026-04-03,Sedan,4SJZ838,Haight-Ashbury,2.79,False
DRV001232,Thomas Hendrix,thomashendrix@aol.com,+1-707-331-9135,2025-09-07,Sedan,UFL3324,Pacific Heights,4.56,True
DRV001233,Carolyn Rush,carolyn.r@hotmail.com,+1-831-514-3135,2024-06-28,SUV,1GBT259,Downtown SF,3.6,True
DRV001234,Andrea Edwards,andrea.edwards@hotmail.com,+1-650-690-4781,2024-02-20,Sedan,HEQ8259,Berkeley,3.61,True
DRV001235,Nancy Hartman,nancy.h@gmail.com,+1-831-433-3129,2025-12-29,Economy,5NYC427,Pacific Heights,4.5,False
DRV001236,Kenneth Gillespie,kenneth.gillespie@yahoo.com,+1-925-233-5091,2026-01-26,Sedan,1QXK608,Financial District,3.59,False
DRV001237,Brittany Robles,brobles@hotmail.com,+1-510-579-8255,2026-02-28,SUV,UJH3825,Marina,4.65,True
DRV001238,Margaret Mcdonald,mmcdonald@outlook.com,+1-415-313-1722,2026-04-06,Luxury,TUN1634,Marina,3.94,True
DRV001239,Louis Baxter,louisbaxter@gmail.com,+1-209-608-5524,2024-08-02,Sedan,CEN9919,Downtown SF,4.09,True
DRV001240,Russell Barrera,rbarrera@gmail.com,+1-650-806-1499,2025-12-12,Sedan,CIB2383,Marina,4.61,True
DRV001241,Jose Beard,josebeard@gmail.com,+1-209-929-4755,2024-11-04,Sedan,1VHZ382,North Beach,4.47,True
DRV001242,Aaron Mills,aaronmills@gmail.com,+1-415-778-8128,2025-12-14,Economy,9WRL820,Haight-Ashbury,3.88,True
DRV001243,Jacqueline Allen,jacqueline.allen@icloud.com,+1-415-541-4259,2026-01-28,Economy,UUP3565,Palo Alto,4.96,True
DRV001244,Nathan Maxwell,nmaxwell@outlook.com,+1-650-280-6787,2026-04-21,Economy,NVS8782,Downtown SF,4.09,True
DRV001245,Jonathan Small,jsmall@gmail.com,+1-925-538-1408,2026-01-01,Sedan,UBP8657,Mission District,3.35,False
DRV001246,Elizabeth Thompson,elizabeth93@icloud.com,+1-408-756-2113,2026-04-23,Sedan,OSS5416,Financial District,4.34,True
DRV001247,Amy Huynh,amy18@yahoo.com,+1-415-461-9222,2025-12-19,Sedan,5QPM504,San Jose,3.72,True
DRV001248,Christian Rollins,christian.rollins@yahoo.com,+1-209-804-8192,2026-02-04,Sedan,VJO5794,Mission District,3.37,True
DRV001249,Maria Russell,mariarussell@outlook.com,+1-925-250-8946,2026-03-23,SUV,5GVT547,SOMA,3.95,True
DRV001250,Roy Boyer,roy.b@icloud.com,+1-925-796-2866,2026-04-06,Sedan,LAS5327,SOMA,4.33,False
DRV001251,Jane Washington,janewashington@outlook.com,+1-415-727-8548,2026-04-28,SUV,OEC1899,Palo Alto,4.95,True
DRV001252,Alan Valdez,alan13@gmail.com,+1-510-440-7051,2026-02-27,Economy,TOP8349,Mountain View,4.09,True
DRV001253,Mark Mendoza,mark.mendoza@aol.com,+1-925-877-9326,2026-02-12,SUV,2ZYX411,Chinatown,4.24,True
DRV001254,Johnny Cole,johnny67@icloud.com,+1-408-784-8214,2026-03-21,SUV,JYO2011,San Jose,3.75,True
DRV001255,Sean Roberts,sroberts@hotmail.com,+1-209-882-2535,2025-09-24,Economy,EEO5907,Financial District,3.8,True
DRV001256,Emma Yates,emma.yates@yahoo.com,+1-209-890-5430,2026-04-26,SUV,PLX3464,North Beach,4.82,True
DRV001257,Tyler Koch,tkoch@aol.com,+1-415-473-1706,2025-02-15,Economy,FDX2448,San Jose,4.56,True
DRV001258,Mark Cochran,mark.cochran@outlook.com,+1-408-381-8987,2025-11-10,Economy,9OIJ209,San Jose,3.11,False
DRV001259,Dylan Holloway,dholloway@yahoo.com,+1-925-855-1740,2026-02-14,Sedan,YSH7165,Haight-Ashbury,4.59,True
DRV001260,Vincent Tyler,vtyler@gmail.com,+1-925-663-9383,2025-12-23,SUV,2LDI495,SOMA,4.24,True
DRV001261,Carolyn Best,cbest@hotmail.com,+1-650-200-9233,2025-04-23,Sedan,YUG7555,Chinatown,4.38,True
DRV001262,Ryan Ochoa,rochoa@yahoo.com,+1-925-604-8856,2026-04-17,SUV,9LOL738,Palo Alto,4.2,True
DRV001263,Scott Cox,scott.cox@icloud.com,+1-408-566-3674,2026-04-25,Economy,WSC4495,North Beach,3.67,True
DRV001264,James Phelps,jamesphelps@gmail.com,+1-925-528-9372,2026-04-23,Sedan,6USX468,Mountain View,4.62,False
DRV001265,Bobby Frank,bobbyfrank@hotmail.com,+1-510-831-2595,2026-01-04,Sedan,1WSH906,Financial District,4.46,True
DRV001266,Thomas Guerra,thomas.guerra@icloud.com,+1-650-916-5238,2025-05-02,Economy,OOB9864,Mountain View,3.7,True
DRV001267,Aaron Trevino,aarontrevino@gmail.com,+1-925-281-8255,2026-03-20,SUV,9WCF434,Financial District,3.7,True
DRV001268,Tyler Holman,tyler58@icloud.com,+1-831-831-9821,2025-07-12,SUV,XSP8214,Pacific Heights,3.48,False
DRV001269,Maria Harding,maria.harding@hotmail.com,+1-707-802-5279,2026-01-09,Economy,UBD3208,Berkeley,3.71,True
DRV001270,George Morris,gmorris@hotmail.com,+1-408-913-7250,2024-08-19,Economy,BCM7921,Oakland,4.72,True
DRV001271,Ryan Mcknight,ryan.m@outlook.com,+1-408-631-6150,2025-05-21,SUV,3CPI713,Downtown SF,4.6,True
DRV001272,Mary Evans,mary.e@aol.com,+1-925-339-5894,2026-04-21,Sedan,PEH7165,Haight-Ashbury,4.1,True
DRV001273,Stephen Barron,sbarron@outlook.com,+1-209-620-1819,2025-12-20,Economy,7GAU418,Castro,4.61,True
DRV001274,Janet Rojas,janet66@icloud.com,+1-415-784-8382,2026-03-31,SUV,IIF9297,San Jose,4.71,True
DRV001275,Adam Murray,adam41@hotmail.com,+1-831-590-3143,2026-03-28,Sedan,EKS1887,Mission District,2.7,True
DRV001276,Christine Roach,christine87@yahoo.com,+1-415-209-7971,2025-10-17,Luxury,3DDE880,San Jose,4.85,True
DRV001277,Jeremy Tanner,jeremy70@outlook.com,+1-650-982-6177,2025-11-19,Sedan,KCE2637,Mission District,3.98,True
DRV001278,Keith Moody,keith.m@aol.com,+1-831-261-1100,2025-07-25,Economy,ZAM9458,Haight-Ashbury,3.49,True
DRV001279,Christian Middleton,christianmiddleton@gmail.com,+1-650-791-6871,2025-12-12,SUV,1YHD835,Haight-Ashbury,4.95,True
DRV001280,Kevin Salas,kevin.salas@yahoo.com,+1-510-368-1876,2024-05-20,Sedan,5FTM333,Haight-Ashbury,4.16,True
DRV001281,Jesse Dominguez,jesse.dominguez@outlook.com,+1-707-850-3765,2026-04-01,SUV,5YED787,Chinatown,4.65,True
DRV001282,Cynthia Lowery,cynthia51@hotmail.com,+1-925-248-1515,2024-03-25,Sedan,LHJ8654,Castro,3.89,True
DRV001283,Ronald Watson,ronaldwatson@yahoo.com,+1-650-930-8331,2025-05-08,Van,9PTZ798,Financial District,4.17,True
DRV001284,Nancy Bullock,nbullock@yahoo.com,+1-408-880-5808,2026-01-24,Sedan,REE4139,Palo Alto,4.66,True
DRV001285,Janice Ware,janiceware@gmail.com,+1-209-562-1206,2025-10-02,SUV,BWP7341,Marina,4.49,True
DRV001286,Angela Boone,angelaboone@gmail.com,+1-831-823-4760,2026-04-09,Economy,9NDQ334,Castro,4.72,True
DRV001287,Brandon Wilson,brandon.wilson@icloud.com,+1-510-932-7493,2026-02-17,Van,9HXV453,SOMA,4.24,True
DRV001288,Angela Barrera,angela56@hotmail.com,+1-831-254-9711,2026-03-09,SUV,9WRM734,Marina,4.48,True
DRV001289,Julia Fisher,julia11@yahoo.com,+1-510-350-9792,2026-03-28,Luxury,9NGO495,San Jose,3.92,True
DRV001290,Dylan Vincent,dylan.v@icloud.com,+1-650-982-1998,2024-10-14,Sedan,6MSV207,Pacific Heights,3.61,False
DRV001291,Wayne Mcdonald,wmcdonald@yahoo.com,+1-415-291-9854,2025-12-22,Sedan,JGG4337,Palo Alto,4.54,True
DRV001292,Laura Haley,laurahaley@icloud.com,+1-408-443-2690,2024-12-14,Sedan,2ZRM501,Mountain View,4.33,True
DRV001293,Judy Andrews,judy.a@icloud.com,+1-415-928-4474,2026-02-21,SUV,2BDE279,Mountain View,4.1,True
DRV001294,Thomas Lara,tlara@outlook.com,+1-831-317-1742,2025-11-18,Luxury,NQR8878,Berkeley,3.83,True
DRV001295,John Pugh,john20@yahoo.com,+1-707-592-2522,2025-10-03,Sedan,4XHI349,Oakland,3.3,False
DRV001296,Jesse Juarez,jjuarez@hotmail.com,+1-831-969-3265,2026-01-21,Sedan,5KZI792,San Jose,4.44,True
DRV001297,James Santos,jsantos@outlook.com,+1-650-203-7063,2025-07-31,Economy,HIT7212,North Beach,3.58,False
DRV001298,Frank Thompson,frank.thompson@outlook.com,+1-831-884-7388,2026-02-19,Sedan,2BXK479,Pacific Heights,3.85,False
DRV001299,Tiffany Patel,tiffany38@gmail.com,+1-209-754-6307,2025-10-11,Economy,5UMN115,Castro,4.11,True
DRV001300,Johnny Pierce,jpierce@icloud.com,+1-408-501-3307,2026-02-05,Sedan,7EPU640,Marina,4.21,True
DRV001301,Carl Camacho,carl.c@gmail.com,+1-209-741-8951,2025-10-08,Sedan,BAU8024,SOMA,4.37,True
DRV001302,Karen Herman,kherman@gmail.com,+1-408-329-1364,2025-03-17,Economy,DWT6873,North Beach,4.73,True
DRV001303,Rose Lara,rose.l@yahoo.com,+1-831-215-5959,2026-01-13,Sedan,OAY7038,Mountain View,4.65,True
DRV001304,Christopher Trevino,christopher56@icloud.com,+1-707-320-8545,2025-05-10,Sedan,5SRD403,Haight-Ashbury,3.75,True
DRV001305,Karen Powell,karen.p@yahoo.com,+1-925-294-7599,2026-03-05,Economy,LED8823,Castro,4.04,True
DRV001306,Karen Dorsey,karen16@aol.com,+1-707-472-3160,2025-04-23,Economy,9JHM955,Downtown SF,4.55,True
DRV001307,Marie Nixon,marie.nixon@icloud.com,+1-650-329-7015,2026-01-28,Luxury,1SAT164,Oakland,3.54,True
DRV001308,Randy Mcguire,randy62@gmail.com,+1-209-375-4461,2025-12-19,Economy,HWZ9242,SOMA,4.72,False
DRV001309,Billy Casey,billy.casey@gmail.com,+1-510-697-9522,2026-01-12,SUV,XNE5289,Berkeley,3.51,True
DRV001310,Lisa Fernandez,lisa.fernandez@outlook.com,+1-707-206-8888,2026-01-23,Luxury,6YQT160,Mission District,4.49,True
DRV001311,Virginia Johnson,virginiajohnson@outlook.com,+1-510-872-2411,2026-03-03,Luxury,7CWT332,Palo Alto,4.79,True
DRV001312,Nathan Cruz,nathancruz@yahoo.com,+1-415-233-8575,2026-04-24,SUV,7PRA595,Pacific Heights,4.65,False
DRV001313,Abigail Price,abigail.p@hotmail.com,+1-707-915-5801,2025-11-14,SUV,3UNK668,Financial District,3.58,True
DRV001314,Joyce Bridges,joyce.b@hotmail.com,+1-925-683-2893,2025-12-13,SUV,2YUN244,North Beach,4.14,True
DRV001315,Helen Landry,helenlandry@aol.com,+1-510-236-5224,2026-03-22,SUV,3JOP327,Oakland,4.82,True
DRV001316,Megan Pittman,megan37@outlook.com,+1-925-736-4964,2025-12-13,Sedan,3KBW658,Haight-Ashbury,4.59,True
DRV001317,Kelly Hutchinson,kelly.h@icloud.com,+1-408-934-5118,2025-12-06,SUV,YNO3897,Castro,3.75,False
DRV001318,Maria Morin,mmorin@yahoo.com,+1-415-538-6472,2024-11-17,Sedan,8YSK559,Financial District,3.88,True
DRV001319,Charles Vazquez,charlesvazquez@yahoo.com,+1-650-946-1159,2026-04-03,Economy,OIT2755,Downtown SF,3.92,True
DRV001320,Olivia Jefferson,olivia.j@gmail.com,+1-408-302-2365,2026-03-27,SUV,MNK1312,SOMA,4.9,True
DRV001321,Emma Humphrey,ehumphrey@gmail.com,+1-650-372-1389,2026-03-16,Sedan,6XIX374,Berkeley,4.79,False
DRV001322,Wayne Rice,wayne.rice@aol.com,+1-650-386-8171,2025-12-20,SUV,UXJ1975,Downtown SF,4.08,True
DRV001323,Henry Turner,henry20@gmail.com,+1-707-419-3999,2025-01-12,Economy,JUR5253,North Beach,4.4,True
DRV001324,Joe Collier,jcollier@hotmail.com,+1-415-704-2636,2025-08-28,SUV,SVM1811,Mountain View,4.44,True
DRV001325,Philip Joyce,philip96@aol.com,+1-415-436-2077,2025-10-16,SUV,7HRF411,San Jose,4.51,True
DRV001326,Timothy Koch,timothy.koch@hotmail.com,+1-707-329-1514,2026-02-22,Economy,LNS5656,Mission District,4.72,True
DRV001327,Scott Holman,scott.holman@yahoo.com,+1-707-830-3855,2026-01-27,Sedan,JTG7124,Oakland,4.43,True
DRV001328,Donna Carter,dcarter@gmail.com,+1-415-260-7677,2026-03-09,SUV,OPQ7517,Financial District,4.34,True
DRV001329,Austin Morales,austin.m@outlook.com,+1-209-688-5305,2026-04-14,SUV,4ZNS228,Berkeley,2.79,False
DRV001330,Sharon Delacruz,sharon.d@hotmail.com,+1-925-794-7143,2025-12-21,SUV,AKL3575,Castro,3.68,True
DRV001331,Sharon Dixon,sharon91@gmail.com,+1-510-705-4481,2024-10-08,Luxury,IDK5683,Mission District,4.63,True
DRV001332,Angela Soto,angela.soto@aol.com,+1-650-877-3448,2026-04-27,Economy,4IWB854,San Jose,4.44,True
DRV001333,David Acevedo,david.acevedo@hotmail.com,+1-408-205-9863,2025-07-22,Sedan,KGA2911,Mission District,4.19,True
DRV001334,Joan Richards,joan.r@gmail.com,+1-925-894-6480,2025-12-05,SUV,YLT9897,North Beach,3.47,True
DRV001335,Arthur Ryan,arthurryan@icloud.com,+1-831-519-3744,2026-02-23,Economy,4YGR283,San Jose,2.59,True
DRV001336,Marie Wells,marie68@hotmail.com,+1-650-279-5191,2026-04-14,Economy,8XSD555,Mission District,4.63,True
DRV001337,Raymond Munoz,raymond.m@gmail.com,+1-650-393-8068,2026-04-04,SUV,EQP3800,Mission District,4.69,True
DRV001338,Gerald Gibson,gerald.g@outlook.com,+1-415-902-6997,2026-01-03,Van,LUN4464,Chinatown,4.26,True
DRV001339,Austin Estes,austin.e@hotmail.com,+1-209-906-8707,2026-04-23,Sedan,2JNS868,San Jose,4.72,True
DRV001340,Jacob Miranda,jacob.m@yahoo.com,+1-510-760-7151,2025-10-21,Economy,EXM3824,San Jose,3.06,True
DRV001341,Frank Morton,frank.morton@icloud.com,+1-650-372-8811,2026-04-15,Van,1EFH230,Oakland,3.84,False
DRV001342,Ryan Harrison,ryanharrison@gmail.com,+1-925-290-5545,2026-01-31,Sedan,5RTY980,Chinatown,4.8,True
DRV001343,Thomas Whitehead,thomas.w@icloud.com,+1-408-917-1167,2024-11-29,Sedan,TTD4405,Downtown SF,4.63,True
DRV001344,Eugene Burns,eugeneburns@yahoo.com,+1-209-709-6884,2025-11-28,Luxury,DWG4177,Downtown SF,4.51,False
DRV001345,Johnny Murray,johnny.murray@outlook.com,+1-707-248-7670,2024-12-30,Economy,4AZB832,San Jose,4.19,True
DRV001346,Nathan Rich,nathan68@outlook.com,+1-510-825-9802,2026-04-25,Economy,2RQZ191,Haight-Ashbury,4.04,True
DRV001347,Alexis Cox,alexis70@outlook.com,+1-415-362-9698,2025-11-28,SUV,1GVT940,Pacific Heights,4.51,True
DRV001348,Heather Heath,heatherheath@icloud.com,+1-510-407-2941,2026-04-28,Economy,1NJO477,Palo Alto,4.94,True
DRV001349,Tyler Blankenship,tblankenship@yahoo.com,+1-831-356-2378,2025-02-06,Sedan,UJB5701,San Jose,4.52,True
DRV001350,Angela Brock,angela.brock@outlook.com,+1-831-600-4216,2025-11-23,SUV,PEF7829,Castro,4.31,True
DRV001351,Diana Church,dianachurch@outlook.com,+1-408-332-3767,2025-09-10,Economy,7WDH250,Pacific Heights,4.29,True
DRV001352,Joyce Velazquez,joyce27@aol.com,+1-707-472-3478,2024-05-22,SUV,9WQY646,Berkeley,4.14,True
DRV001353,Jordan Hendricks,jordan.h@outlook.com,+1-650-854-4933,2025-08-20,SUV,XSR7230,Pacific Heights,3.53,True
DRV001354,Grace Mckenzie,gracemckenzie@aol.com,+1-925-671-4058,2024-03-18,Economy,RJG5022,Pacific Heights,4.62,False
DRV001355,William Mccoy,william.mccoy@aol.com,+1-707-884-9667,2026-01-02,SUV,1JSJ578,San Jose,3.39,True
DRV001356,Roy Kerr,roy96@outlook.com,+1-707-664-7576,2026-04-23,SUV,XUG6496,Marina,3.62,True
DRV001357,Kathleen Patel,kathleen.p@outlook.com,+1-925-602-7335,2026-03-29,Sedan,PNZ2041,Haight-Ashbury,4.66,True
DRV001358,Brenda Tran,brendatran@hotmail.com,+1-925-578-1362,2025-10-14,SUV,XOY6019,Chinatown,4.79,True
DRV001359,Debra Weaver,debra.w@yahoo.com,+1-707-580-7247,2026-02-01,Luxury,8EWG564,Palo Alto,3.61,False
DRV001360,Paul Obrien,paul.o@gmail.com,+1-925-385-7304,2025-01-05,Sedan,5BRG657,Financial District,3.77,True
DRV001361,Kenneth Shepherd,kenneth24@hotmail.com,+1-925-418-1914,2025-12-02,Sedan,7FUF797,Mountain View,3.63,True
DRV001362,Harold Nash,harold.nash@outlook.com,+1-707-371-3327,2025-05-20,Sedan,CSL5601,Castro,4.47,True
DRV001363,Patrick Lamb,patricklamb@outlook.com,+1-209-465-5375,2025-10-18,SUV,QRB9146,Marina,4.57,True
DRV001364,Dorothy Yates,dorothy.yates@aol.com,+1-831-549-3418,2025-11-18,Sedan,8MDL798,Castro,3.52,True
DRV001365,Deborah Montoya,deborah.montoya@hotmail.com,+1-415-861-1764,2025-09-13,SUV,QJD8197,Mountain View,3.14,True
DRV001366,Michael Flynn,michael.f@aol.com,+1-415-237-1414,2025-12-06,Sedan,MRS2076,Pacific Heights,4.3,True
DRV001367,Noah Delacruz,noah.delacruz@outlook.com,+1-415-818-5933,2025-11-22,Sedan,2UFK925,Oakland,4.39,True
DRV001368,Christian Holmes,christianholmes@gmail.com,+1-408-587-6666,2025-12-21,Sedan,3NKX127,Financial District,3.88,True
DRV001369,Theresa Gillespie,theresagillespie@hotmail.com,+1-650-936-7119,2025-11-03,Sedan,JXR4493,Mountain View,4.88,True
DRV001370,Carol Olson,colson@yahoo.com,+1-408-734-3855,2026-03-01,Sedan,6WRV900,Palo Alto,4.3,True
DRV001371,Alexander Sandoval,alexandersandoval@outlook.com,+1-831-289-9311,2026-04-23,Economy,1MCB570,Downtown SF,4.55,True
DRV001372,Heather Richmond,heather.richmond@icloud.com,+1-650-404-7244,2025-12-20,Sedan,1MEC760,Palo Alto,3.94,False
DRV001373,Julia Willis,julia.w@aol.com,+1-650-923-2468,2026-02-12,Economy,MUQ5294,Chinatown,4.62,True
DRV001374,Marie Small,mariesmall@hotmail.com,+1-209-971-5303,2026-04-10,Economy,4ZZZ256,SOMA,3.69,False
DRV001375,Eugene Ellison,eugene.ellison@icloud.com,+1-925-459-3522,2024-06-28,Sedan,3SRR980,SOMA,4.2,True
DRV001376,Alexander Hensley,ahensley@yahoo.com,+1-707-416-7088,2024-10-27,SUV,XGX8844,Palo Alto,3.69,False
DRV001377,Sarah Yates,sarah.y@gmail.com,+1-925-606-9057,2025-11-27,Van,4ARF672,Pacific Heights,3.93,True
DRV001378,Abigail Blevins,abigailblevins@gmail.com,+1-510-425-7313,2025-01-25,Luxury,1NHK684,Palo Alto,3.42,True
DRV001379,Willie Hodge,willie.hodge@hotmail.com,+1-925-687-1737,2026-03-09,SUV,5OUY775,Mission District,4.14,True
DRV001380,Kelly Stokes,kelly.stokes@icloud.com,+1-707-537-8016,2026-02-06,Economy,2OJZ705,Castro,4.1,True
DRV001381,Jacqueline Hood,jacqueline.hood@outlook.com,+1-415-340-1297,2026-02-15,SUV,7ZRB987,Oakland,4.72,True
DRV001382,Paul Osborn,paulosborn@hotmail.com,+1-510-406-4991,2026-01-29,Van,LYK9715,Financial District,4.81,True
DRV001383,Julie Flores,julie.f@outlook.com,+1-408-275-3702,2025-12-31,Economy,8GUZ289,SOMA,4.46,True
DRV001384,Heather Walker,heather68@aol.com,+1-209-864-9924,2024-12-20,Sedan,4VYY801,Financial District,4.39,False
DRV001385,Ralph Jefferson,ralph.jefferson@icloud.com,+1-510-845-7262,2026-04-04,Sedan,4ANS692,Oakland,4.49,True
DRV001386,Cynthia Gibson,cynthia.gibson@yahoo.com,+1-510-800-2134,2024-11-30,SUV,1UMJ389,Financial District,2.38,False
DRV001387,Larry Atkinson,larry.atkinson@gmail.com,+1-650-630-8606,2025-11-15,Van,5OTM404,Financial District,3.77,True
DRV001388,Evelyn Jefferson,ejefferson@yahoo.com,+1-831-555-7989,2026-01-31,Van,AWA7663,Marina,4.89,True
DRV001389,Ralph Richards,ralphrichards@gmail.com,+1-831-478-7989,2026-03-11,Economy,ZLC6867,SOMA,3.67,True
DRV001390,Maria Carpenter,mariacarpenter@gmail.com,+1-707-807-8634,2025-10-18,Sedan,EJE3639,North Beach,4.72,True
DRV001391,Timothy Shields,timothyshields@gmail.com,+1-707-828-5751,2024-09-21,SUV,QOO6495,Financial District,3.29,True
DRV001392,Larry Snow,lsnow@yahoo.com,+1-925-538-5288,2026-01-26,SUV,YHF5217,San Jose,2.68,True
DRV001393,Brandon Kline,bkline@icloud.com,+1-408-971-4972,2026-03-28,Sedan,YGP5670,Marina,4.01,True
DRV001394,Anna Contreras,anna.contreras@icloud.com,+1-650-349-4678,2025-02-23,SUV,6NDS840,Mountain View,3.42,True
DRV001395,Theresa Huynh,theresa.h@icloud.com,+1-925-302-5082,2025-05-19,Sedan,1ZTL162,Berkeley,4.55,True
DRV001396,Jeremy Campbell,jeremy71@hotmail.com,+1-707-397-5703,2026-04-25,Sedan,UJM3161,Palo Alto,4.41,True
DRV001397,Elizabeth Reid,elizabeth.reid@hotmail.com,+1-925-780-8091,2025-12-02,Sedan,JBS4660,Financial District,4.59,True
DRV001398,Linda Wells,linda.wells@yahoo.com,+1-510-408-8560,2025-09-25,Economy,7WNP294,Castro,3.6,True
DRV001399,Bruce Mcdowell,bruce.m@outlook.com,+1-510-787-4578,2025-11-17,SUV,GJH5249,Berkeley,4.59,True
DRV001400,Heather Contreras,heather.contreras@yahoo.com,+1-707-249-4353,2025-02-23,Luxury,3EKY858,SOMA,4.54,True
DRV001401,Amy Pierce,apierce@hotmail.com,+1-650-471-7661,2025-12-13,Luxury,2AGL693,Haight-Ashbury,4.64,True
DRV001402,Marie Lamb,marie.l@gmail.com,+1-415-765-6141,2025-03-13,Luxury,XOH1821,SOMA,4.53,False
DRV001403,Abigail Sanders,asanders@outlook.com,+1-925-265-8631,2026-01-04,Sedan,1HVB333,Chinatown,3.89,False
DRV001404,Janet Gomez,janetgomez@icloud.com,+1-925-632-7403,2026-04-27,Sedan,8TST876,SOMA,4.6,True
DRV001405,Paul Kent,paul.k@yahoo.com,+1-415-339-1266,2025-09-27,Economy,7OCF110,Marina,4.45,True
DRV001406,Ronald Blake,rblake@outlook.com,+1-510-951-3012,2026-03-21,Sedan,LLY1175,North Beach,4.49,False
DRV001407,Andrew Merritt,andrew.m@hotmail.com,+1-707-455-1928,2025-08-08,Sedan,6FCX336,Berkeley,4.38,True
DRV001408,Cynthia Paul,cynthiapaul@yahoo.com,+1-415-421-5437,2026-01-12,SUV,YDD5849,North Beach,3.87,True
DRV001409,Dylan Moore,dmoore@aol.com,+1-650-367-3169,2026-02-26,Sedan,6BVS951,Pacific Heights,4.53,True
DRV001410,Marie Salinas,msalinas@aol.com,+1-209-528-5267,2025-10-16,Sedan,3YBJ654,Marina,3.33,True
DRV001411,Nathan Hunter,nhunter@aol.com,+1-650-547-9286,2026-04-26,Sedan,BEP6623,Haight-Ashbury,4.45,True
DRV001412,Harold Schwartz,harold.s@aol.com,+1-650-453-8953,2025-05-28,Economy,4LUB290,Mission District,4.34,True
